ID,Product_ID,product_name,category,subcategory
1672,TECMA10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines
1673,TECMA10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
1674,TECMA10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines
1675,TECMA10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines
1676,TECMA10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
1677,TECMA10002937,Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer/ Copier/ Scanner,Technology,Machines
1678,TECMA10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines
1679,TECMA10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines
1680,TECMA10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
1681,TECMA10003176,Okidata B400 Printer,Technology,Machines
1682,TECMA10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines
1683,TECMA10003230,Okidata C610n Printer,Technology,Machines
1684,TECMA10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines
1685,TECMA10003329,Vtech AT&T CL2940 Corded Speakerphone/ Black,Technology,Machines
1686,TECMA10003337,Okidata B401 Printer,Technology,Machines
1687,TECMA10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines
1688,TECMA10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines
1689,TECMA10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines
1690,TECMA10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines
1691,TECMA10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines
1692,TECMA10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
1693,TECMA10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
1694,TECMA10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines
1695,TECMA10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
1696,TECMA10004086,Plantronics Single Ear Headset,Technology,Machines
1697,TECMA10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines
1698,TECMA10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines
1699,TECMA10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines
1700,TECMA10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines
1701,TECMA10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines
1702,TECMA10004521,Epson Perfection V600 Photo Scanner,Technology,Machines
1703,TECMA10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines
1704,TECMA10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
1705,TECMA10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines
1706,TECPH10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones
1707,TECPH10000011,PureGear Roll-On Screen Protector,Technology,Phones
1708,TECPH10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones
1709,TECPH10000127,iOttie XL Car Mount,Technology,Phones
1710,TECPH10000141,Clearsounds A400,Technology,Phones
1711,TECPH10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones
1712,TECPH10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones
1713,TECPH10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones
1714,TECPH10000193,Jensen SMPS-640 - speaker phone,Technology,Phones
1715,TECPH10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
1716,TECPH10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones
1717,TECPH10000307,Shocksock Galaxy S4 Armband,Technology,Phones
1718,TECPH10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones
1719,TECPH10000369,HTC One Mini,Technology,Phones
1720,TECPH10000376,Square Credit Card Reader,Technology,Phones
1721,TECPH10000439,GE DSL Phone Line Filter,Technology,Phones
1722,TECPH10000441,VTech DS6151,Technology,Phones
1723,TECPH10000455,GE 30522EE2,Technology,Phones
1724,TECPH10000486,Plantronics HL10 Handset Lifter,Technology,Phones
1725,TECPH10000526,Vtech CS6719,Technology,Phones
1726,TECPH10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones
1727,TECPH10000562,Samsung Convoy 3,Technology,Phones
1728,TECPH10000576,AT&T 1080 Corded phone,Technology,Phones
1729,TECPH10000586,AT&T SB67148 SynJ,Technology,Phones
1730,TECPH10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones
1731,TECPH10000675,Panasonic KX TS3282B Corded phone,Technology,Phones
1732,TECPH10000702,"Square Credit Card Reader/ 4 1/2"" x 4 1/2"" x 1""/ White",Technology,Phones
1733,TECPH10000730,Samsung Galaxy S4 Active,Technology,Phones
1734,TECPH10000895,Polycom VVX 310 VoIP phone,Technology,Phones
1735,TECPH10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones
1736,TECPH10000923,Belkin SportFit Armband For iPhone 5s/5c/ Fuchsia,Technology,Phones
1737,TECPH10000984,Panasonic KX-TG9471B,Technology,Phones
1738,TECPH10001051,HTC One,Technology,Phones
1739,TECPH10001061,Apple iPhone 5C,Technology,Phones
1740,TECPH10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones
1741,TECPH10001128,Motorola Droid Maxx,Technology,Phones
1742,TECPH10001198,Avaya 4621SW VoIP phone,Technology,Phones
1743,TECPH10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones
1744,TECPH10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones
1745,TECPH10001300,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5/ 4S 4,Technology,Phones
1746,TECPH10001305,Panasonic KX TS208W Corded phone,Technology,Phones
1747,TECPH10001336,Digium D40 VoIP phone,Technology,Phones
1748,TECPH10001363,Apple iPhone 5S,Technology,Phones
1749,TECPH10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones
1750,TECPH10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones
1751,TECPH10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
1752,TECPH10001459,Samsung Galaxy Mega 6.3,Technology,Phones
1753,TECPH10001468,Panasonic Business Telephones KX-T7736,Technology,Phones
1754,TECPH10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones
1755,TECPH10001527,Plantronics MX500i Earset,Technology,Phones
1756,TECPH10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones
1758,TECPH10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones
1759,TECPH10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones
1760,TECPH10001557,Pyle PMP37LED,Technology,Phones
1761,TECPH10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones
1762,TECPH10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones
1763,TECPH10001615,AT&T CL82213,Technology,Phones
1764,TECPH10001619,LG G3,Technology,Phones
1765,TECPH10001644,BlueLounge Milo Smartphone Stand/ White/Metallic,Technology,Phones
1766,TECPH10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones
1767,TECPH10001750,Samsung Rugby III,Technology,Phones
1768,TECPH10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones
1769,TECPH10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones
1771,TECPH10001809,Panasonic KX T7736-B Digital phone,Technology,Phones
1772,TECPH10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones
1773,TECPH10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones
1774,TECPH10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones
1775,TECPH10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
1776,TECPH10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones
1777,TECPH10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones
1778,TECPH10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones
1779,TECPH10001949,Cisco SPA 501G IP Phone,Technology,Phones
1780,TECPH10002033,Konftel 250 Conference phone - Charcoal black,Technology,Phones
1781,TECPH10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones
1782,TECPH10002075,AT&T EL51110 DECT,Technology,Phones
1783,TECPH10002085,Clarity 53712,Technology,Phones
1784,TECPH10002103,Jabra SPEAK 410,Technology,Phones
1785,TECPH10002114,Xiaomi Mi3,Technology,Phones
1786,TECPH10002115,Plantronics 81402,Technology,Phones
1787,TECPH10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
1788,TECPH10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones
1789,TECPH10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones
1791,TECPH10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones
1792,TECPH10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones
1793,TECPH10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
1794,TECPH10002310,Panasonic KX T7731-B Digital phone,Technology,Phones
1796,TECPH10002350,Apple EarPods with Remote and Mic,Technology,Phones
1797,TECPH10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones
1798,TECPH10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones
1799,TECPH10002398,AT&T 1070 Corded Phone,Technology,Phones
1800,TECPH10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones
1801,TECPH10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones
1802,TECPH10002468,Plantronics CS 50-USB - headset - Convertible/ Monaural,Technology,Phones
1803,TECPH10002483,Motorola Moto X,Technology,Phones
1804,TECPH10002496,Cisco SPA301,Technology,Phones
1805,TECPH10002538,Grandstream GXP1160 VoIP phone,Technology,Phones
1806,TECPH10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones
1807,TECPH10002555,Nortel Meridian M5316 Digital phone,Technology,Phones
1808,TECPH10002563,Adtran 1202752G1,Technology,Phones
1809,TECPH10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones
1810,TECPH10002583,iOttie HLCRIO102 Car Mount,Technology,Phones
1811,TECPH10002584,Samsung Galaxy S4,Technology,Phones
1812,TECPH10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones
1813,TECPH10002624,Samsung Galaxy S4 Mini,Technology,Phones
1814,TECPH10002645,LG G2,Technology,Phones
1815,TECPH10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones
1816,TECPH10002680,Samsung Galaxy Note 3,Technology,Phones
1817,TECPH10002726,netTALK DUO VoIP Telephone Service,Technology,Phones
1818,TECPH10002789,LG Exalt,Technology,Phones
1819,TECPH10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones
1820,TECPH10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones
1821,TECPH10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones
1822,TECPH10002834,Google Nexus 5,Technology,Phones
1823,TECPH10002844,Speck Products Candyshell Flip Case,Technology,Phones
1824,TECPH10002885,Apple iPhone 5,Technology,Phones
1825,TECPH10002890,AT&T 17929 Lendline Telephone,Technology,Phones
1826,TECPH10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones
1827,TECPH10002923,Logitech B530 USB Headset - headset - Full size/ Binaural,Technology,Phones
1828,TECPH10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones
1829,TECPH10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones
1830,TECPH10003092,Motorola L804,Technology,Phones
1831,TECPH10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones
1832,TECPH10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones
1833,TECPH10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones
1834,TECPH10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones
1835,TECPH10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones
1836,TECPH10003273,AT&T TR1909W,Technology,Phones
1837,TECPH10003356,SmartStand Mobile Device Holder/ Assorted Colors,Technology,Phones
1838,TECPH10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones
1839,TECPH10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones
1840,TECPH10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones
1841,TECPH10003484,Ooma Telo VoIP Home Phone System,Technology,Phones
1842,TECPH10003505,Geemarc AmpliPOWER60,Technology,Phones
1843,TECPH10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones
1844,TECPH10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones
1845,TECPH10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones
1846,TECPH10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones
1847,TECPH10003601,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting/ Black/Silver,Technology,Phones
1848,TECPH10003645,Aastra 57i VoIP phone,Technology,Phones
1849,TECPH10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones
1850,TECPH10003691,BlackBerry Q10,Technology,Phones
1851,TECPH10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones
1852,TECPH10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones
1853,TECPH10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones
1854,TECPH10003885,Cisco SPA508G,Technology,Phones
1855,TECPH10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
1856,TECPH10003963,GE 2-Jack Phone Line Splitter,Technology,Phones
1857,TECPH10003988,LF Elite 3D Dazzle Designer Hard Case Cover/ Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,Technology,Phones
1858,TECPH10004006,Panasonic KX - TS880B Telephone,Technology,Phones
1859,TECPH10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones
1860,TECPH10004071,PayAnywhere Card Reader,Technology,Phones
1861,TECPH10004080,Avaya 5410 Digital phone,Technology,Phones
1862,TECPH10004093,Panasonic Kx-TS550,Technology,Phones
1863,TECPH10004094,Motorola L703CM,Technology,Phones
1864,TECPH10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
1865,TECPH10004120,AT&T 1080 Phone,Technology,Phones
1866,TECPH10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones
1867,TECPH10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones
1868,TECPH10004241,Nokia Lumia 1020,Technology,Phones
1869,TECPH10004345,Cisco SPA 502G IP Phone,Technology,Phones
1870,TECPH10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones
1871,TECPH10004389,Nokia Lumia 925,Technology,Phones
1872,TECPH10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones
1873,TECPH10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones
1874,TECPH10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones
1876,TECPH10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones
1877,TECPH10004536,Avaya 5420 Digital phone,Technology,Phones
1878,TECPH10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones
1879,TECPH10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones
1880,TECPH10004614,AT&T 841000 Phone,Technology,Phones
1881,TECPH10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones
1882,TECPH10004700,PowerGen Dual USB Car Charger,Technology,Phones
1883,TECPH10004774,Gear Head AU3700S Headset,Technology,Phones
1884,TECPH10004830,Pyle PRT45 Retro Home Telephone,Technology,Phones
1885,TECPH10004833,Macally Suction Cup Mount,Technology,Phones
1886,TECPH10004875,PNY Rapid USB Car Charger - Black,Technology,Phones
1887,TECPH10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones
1888,TECPH10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones
1889,TECPH10004908,Panasonic KX TS3282W Corded phone,Technology,Phones
1890,TECPH10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones
1891,TECPH10004922,RCA Visys Integrated PBX 8-Line Router,Technology,Phones
1892,TECPH10004924,"SKILCRAFT Telephone Shoulder Rest/ 2"" x 6.5"" x 2.5""/ Black",Technology,Phones
1893,TECPH10004959,Classic Ivory Antique Telephone ZL1810,Technology,Phones
1894,TECPH10004977,GE 30524EE4,Technology,Phones
